"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2012","6,651.23","6,726.09","6,726.44","6,636.74","34.69M","-1.11%"
"05/05/2012","6,726.09","6,826.52","6,826.52","6,661.05","74.61M","-1.47%"
"05/02/2012","6,826.52","6,823.74","6,879.60","6,802.79","51.88M","0.04%"
"05/01/2012","6,823.74","6,839.29","6,851.55","6,808.43","30.66M","-0.23%"
"04/30/2012","6,839.29","6,843.09","6,868.33","6,798.39","33.52M","-0.06%"
"04/29/2012","6,843.09","6,883.34","6,905.60","6,822.99","35.23M","-0.58%"
"04/28/2012","6,883.34","6,803.48","6,888.63","6,803.48","37.19M","1.17%"
"04/25/2012","6,803.48","6,747.51","6,815.27","6,747.51","35.02M","0.83%"
"04/24/2012","6,747.51","6,761.95","6,784.44","6,699.42","37.12M","-0.21%"
"04/23/2012","6,761.95","6,828.32","6,828.32","6,728.66","48.45M","-0.97%"
"04/22/2012","6,828.32","6,906.38","6,920.85","6,812.07","57.73M","-1.13%"
"04/21/2012","6,906.38","6,823.10","6,914.47","6,761.46","68.01M","1.22%"
"04/18/2012","6,823.10","6,834.01","6,870.53","6,767.03","52.18M","-0.16%"
"04/17/2012","6,834.01","6,586.24","6,869.28","6,586.24","71.43M","3.76%"
"04/16/2012","6,586.24","6,676.79","6,678.57","6,531.23","61.75M","-1.36%"
"04/15/2012","6,676.79","6,917.08","6,917.08","6,663.67","82.58M","-3.47%"
"04/14/2012","6,917.08","6,979.72","6,992.72","6,896.85","44.99M","-0.90%"
"04/11/2012","6,979.72","6,996.41","6,996.41","6,786.87","66.47M","-0.24%"
"04/10/2012","6,996.41","7,167.62","7,181.15","6,984.84","73.37M","-2.39%"
"04/09/2012","7,167.62","7,192.68","7,192.68","7,056.92","86.96M","-0.35%"
"04/08/2012","7,192.68","7,353.03","7,362.87","7,073.88","92.62M","-2.18%"
"04/07/2012","7,353.03","7,443.72","7,443.72","7,335.31","83.81M","-1.22%"
"04/04/2012","7,443.72","7,487.51","7,490.69","7,427.49","103.20M","-0.58%"
"04/03/2012","7,487.51","7,467.60","7,506.87","7,450.75","93.36M","0.27%"
"04/02/2012","7,467.60","7,437.68","7,505.08","7,425.02","142.25M","0.40%"
"04/01/2012","7,437.68","7,265.02","7,438.45","7,233.87","139.04M","2.38%"
"03/31/2012","7,265.02","7,198.51","7,286.30","7,198.51","74.08M","0.92%"
"03/28/2012","7,198.51","7,226.49","7,260.06","7,188.10","62.65M","-0.39%"
"03/27/2012","7,226.49","7,258.43","7,331.28","7,219.76","75.60M","-0.44%"
"03/26/2012","7,258.43","7,270.72","7,340.03","7,234.58","91.06M","-0.17%"
"03/25/2012","7,270.72","7,248.17","7,284.55","7,208.27","84.60M","0.31%"
"03/24/2012","7,248.17","7,171.96","7,283.70","7,171.96","97.36M","1.06%"
"03/21/2012","7,171.96","6,993.33","7,210.34","6,953.94","252.41M","2.55%"
"03/20/2012","6,993.33","7,068.93","7,068.93","6,979.03","103.93M","-1.07%"
"03/19/2012","7,068.93","7,095.25","7,132.60","7,055.61","148.54M","-0.37%"
"03/18/2012","7,095.25","7,108.66","7,114.94","7,038.03","99.82M","-0.19%"
"03/17/2012","7,108.66","7,057.09","7,146.73","7,056.16","121.27M","0.73%"
"03/14/2012","7,057.09","7,013.07","7,103.56","7,013.07","73.60M","0.63%"
"03/13/2012","7,013.07","7,012.42","7,057.89","6,989.74","103.68M","0.01%"
"03/12/2012","7,012.42","7,012.33","7,027.46","6,979.66","115.59M","0.00%"
"03/11/2012","7,012.33","6,962.33","7,034.27","6,927.11","114.12M","0.72%"
"03/10/2012","6,962.33","6,805.50","6,994.32","6,805.50","114.58M","2.30%"
"03/07/2012","6,805.50","6,841.11","6,841.11","6,716.79","126.87M","-0.52%"
"03/06/2012","6,841.11","6,748.34","6,841.11","6,724.85","150.54M","1.37%"
"03/05/2012","6,748.34","6,745.84","6,783.68","6,716.25","82.89M","0.04%"
"03/04/2012","6,745.84","6,737.64","6,763.98","6,692.16","50.70M","0.12%"
"03/03/2012","6,737.64","6,697.14","6,746.90","6,697.14","70.15M","0.60%"
"02/29/2012","6,697.14","6,636.18","6,713.71","6,609.52","76.92M","0.92%"
"02/28/2012","6,636.18","6,612.87","6,737.44","6,553.60","116.25M","0.35%"
"02/27/2012","6,612.87","6,597.64","6,618.08","6,547.96","51.13M","0.23%"
"02/26/2012","6,597.64","6,639.35","6,651.28","6,570.26","70.36M","-0.63%"
"02/25/2012","6,639.35","6,574.40","6,658.39","6,574.40","72.46M","0.99%"
"02/22/2012","6,574.40","6,514.76","6,612.50","6,514.76","86.81M","0.92%"
"02/21/2012","6,514.76","6,413.37","6,542.61","6,413.37","81.50M","1.58%"
"02/20/2012","6,413.37","6,339.91","6,437.85","6,339.91","111.54M","1.16%"
"02/19/2012","6,339.91","6,290.88","6,348.14","6,281.40","83.94M","0.78%"
"02/18/2012","6,290.88","6,273.79","6,303.33","6,273.79","52.64M","0.27%"
"02/15/2012","6,273.79","6,296.06","6,312.27","6,257.81","26.45M","-0.35%"
"02/14/2012","6,296.06","6,299.60","6,312.53","6,260.09","31.55M","-0.06%"
"02/13/2012","6,299.60","6,277.57","6,316.56","6,274.89","61.00M","0.35%"
"02/12/2012","6,277.57","6,296.09","6,299.71","6,246.27","39.84M","-0.29%"
"02/11/2012","6,296.09","6,299.31","6,317.08","6,275.26","52.65M","-0.05%"
"02/08/2012","6,299.31","6,272.69","6,305.43","6,272.69","32.86M","0.42%"
"02/07/2012","6,272.69","6,273.37","6,281.42","6,251.35","35.88M","-0.01%"
"02/06/2012","6,273.37","6,278.79","6,302.13","6,248.05","66.61M","-0.09%"
"02/05/2012","6,278.79","6,236.39","6,279.51","6,227.68","43.70M","0.68%"
"02/04/2012","6,236.39","6,197.24","6,275.54","6,197.24","34.84M","0.63%"
"02/01/2012","6,197.24","6,206.98","6,218.89","6,180.73","45.65M","-0.16%"
"01/31/2012","6,206.98","6,158.68","6,215.27","6,158.68","57.45M","0.78%"
"01/30/2012","6,158.68","6,154.13","6,167.37","6,123.11","76.89M","0.07%"
"01/29/2012","6,154.13","6,163.09","6,163.69","6,137.63","73.55M","-0.15%"
"01/28/2012","6,163.09","6,068.48","6,165.36","6,068.48","62.76M","1.56%"
"01/25/2012","6,068.48","6,069.94","6,082.86","6,038.41","43.40M","-0.02%"
"01/24/2012","6,069.94","6,053.12","6,095.73","6,047.93","76.34M","0.28%"
"01/23/2012","6,053.12","6,040.79","6,056.61","6,012.90","53.77M","0.20%"
"01/22/2012","6,040.79","6,086.47","6,099.45","6,026.66","39.35M","-0.75%"
"01/21/2012","6,086.47","6,021.90","6,087.98","6,020.02","42.97M","1.07%"
"01/18/2012","6,021.90","6,032.60","6,049.93","5,916.46","82.43M","-0.18%"
"01/17/2012","6,032.60","6,134.06","6,134.06","5,994.73","112.04M","-1.65%"
"01/16/2012","6,134.06","6,182.03","6,191.92","6,108.09","56.49M","-0.78%"
"01/15/2012","6,182.03","6,157.23","6,183.83","6,137.71","35.36M","0.40%"
"01/14/2012","6,157.23","6,155.59","6,172.54","6,129.06","32.65M","0.03%"
"01/11/2012","6,155.59","6,138.19","6,164.64","6,119.39","31.16M","0.28%"
"01/10/2012","6,138.19","6,100.43","6,145.23","6,092.71","35.70M","0.62%"
"01/09/2012","6,100.43","6,146.90","6,158.79","6,090.40","26.52M","-0.76%"
"01/08/2012","6,146.90","6,138.72","6,170.16","6,128.81","49.71M","0.13%"
"01/07/2012","6,138.72","6,195.88","6,215.10","6,122.73","32.29M","-0.92%"
"01/04/2012","6,195.88","6,228.69","6,236.77","6,184.81","25.39M","-0.53%"
"01/03/2012","6,228.69","6,209.27","6,249.83","6,209.27","33.54M","0.31%"
"01/02/2012","6,209.27","6,187.92","6,220.00","6,185.09","31.87M","0.35%"
"01/01/2012","6,187.92","6,232.93","6,239.70","6,177.13","27.14M","-0.72%"
"12/31/2011","6,232.93","6,254.96","6,276.45","6,205.20","40.60M","-0.35%"
"12/28/2011","6,254.96","6,229.29","6,259.58","6,204.25","23.85M","0.41%"
"12/27/2011","6,229.29","6,224.66","6,260.01","6,185.03","32.91M","0.07%"
"12/26/2011","6,224.66","6,202.88","6,227.31","6,178.86","35.82M","0.35%"
"12/25/2011","6,202.88","6,223.13","6,235.69","6,189.54","27.91M","-0.33%"
"12/24/2011","6,223.13","6,194.71","6,254.64","6,194.71","32.47M","0.46%"
"12/21/2011","6,194.71","6,146.48","6,224.34","6,146.48","31.04M","0.78%"
"12/20/2011","6,146.48","6,146.08","6,149.18","6,118.18","23.42M","0.01%"
"12/19/2011","6,146.08","6,146.91","6,165.19","6,123.09","21.83M","-0.01%"
"12/18/2011","6,146.91","6,114.64","6,195.04","6,114.64","27.18M","0.53%"
"12/17/2011","6,114.64","6,137.45","6,169.82","6,094.08","23.89M","-0.37%"
"12/14/2011","6,137.45","6,108.15","6,178.03","6,108.15","27.71M","0.48%"
"12/13/2011","6,108.15","6,210.09","6,213.17","6,077.72","43.30M","-1.64%"
"12/12/2011","6,210.09","6,278.98","6,278.98","6,180.57","27.96M","-1.10%"
"12/11/2011","6,278.98","6,300.46","6,311.14","6,260.87","33.47M","-0.34%"
"12/10/2011","6,300.46","6,237.88","6,302.16","6,230.55","45.36M","1.00%"
"12/09/2011","6,237.88","6,237.88","6,237.88","6,237.88","","0.00%"
"12/08/2011","6,237.88","6,237.88","6,237.88","6,237.88","","0.00%"
"12/07/2011","6,237.88","6,202.97","6,255.11","6,202.97","34.76M","0.56%"
"12/06/2011","6,202.97","6,233.98","6,233.98","6,175.76","31.46M","-0.50%"
"12/05/2011","6,233.98","6,096.35","6,239.76","6,096.35","37.35M","2.26%"
"12/04/2011","6,096.35","6,117.28","6,135.79","6,083.60","25.56M","-0.34%"
"12/03/2011","6,117.28","6,052.61","6,163.79","6,052.61","26.45M","1.07%"
"11/30/2011","6,052.61","6,051.46","6,071.55","6,012.71","19.56M","0.02%"
"11/29/2011","6,051.46","6,080.95","6,115.16","6,036.41","23.80M","-0.48%"
"11/28/2011","6,080.95","5,936.15","6,103.26","5,936.15","25.55M","2.44%"
"11/27/2011","5,936.15","5,951.14","5,980.74","5,922.55","18.58M","-0.25%"
"11/26/2011","5,951.14","6,016.35","6,017.43","5,922.41","16.99M","-1.08%"
"11/23/2011","6,016.35","6,023.77","6,030.34","6,002.91","16.98M","-0.12%"
"11/22/2011","6,023.77","6,108.60","6,129.92","6,006.14","25.36M","-1.39%"
"11/21/2011","6,108.60","6,250.27","6,250.27","6,108.06","22.83M","-2.27%"
"11/20/2011","6,250.27","6,259.34","6,280.56","6,233.23","16.84M","-0.14%"
"11/19/2011","6,259.34","6,308.01","6,308.01","6,242.00","18.55M","-0.77%"
"11/16/2011","6,308.01","6,302.38","6,324.53","6,289.69","22.49M","0.09%"
"11/15/2011","6,302.38","6,333.00","6,353.86","6,299.24","21.03M","-0.48%"
"11/14/2011","6,333.00","6,331.66","6,370.69","6,323.20","38.29M","0.02%"
"11/13/2011","6,331.66","6,293.78","6,337.49","6,274.34","29.59M","0.60%"
"11/12/2011","6,293.78","6,250.13","6,368.87","6,250.13","19.93M","0.70%"
"11/05/2011","6,250.13","6,250.13","6,250.13","6,250.13","","0.00%"
"11/02/2011","6,250.13","6,203.17","6,261.18","6,195.29","20.46M","0.76%"
"11/01/2011","6,203.17","6,303.43","6,303.43","6,187.91","20.88M","-1.59%"
"10/31/2011","6,303.43","6,322.58","6,322.58","6,289.09","23.28M","-0.30%"
"10/30/2011","6,322.58","6,367.92","6,367.92","6,299.37","27.23M","-0.71%"
"10/29/2011","6,367.92","6,219.84","6,372.21","6,219.84","35.73M","2.38%"
"10/26/2011","6,219.84","6,259.65","6,259.65","6,203.14","19.70M","-0.64%"
"10/25/2011","6,259.65","6,187.37","6,260.55","6,184.91","31.00M","1.17%"
"10/24/2011","6,187.37","6,201.87","6,236.20","6,166.80","36.99M","-0.23%"
"10/23/2011","6,201.87","6,149.35","6,217.08","6,141.40","30.23M","0.85%"
"10/22/2011","6,149.35","6,120.47","6,150.89","6,070.51","30.33M","0.47%"
"10/19/2011","6,120.47","6,187.49","6,194.28","6,098.24","45.23M","-1.08%"
"10/18/2011","6,187.49","6,159.04","6,188.17","6,101.44","40.73M","0.46%"
"10/17/2011","6,159.04","6,169.88","6,208.38","6,145.20","20.38M","-0.18%"
"10/16/2011","6,169.88","6,205.35","6,208.96","6,150.40","20.73M","-0.57%"
"10/15/2011","6,205.35","6,100.72","6,219.84","6,100.72","33.64M","1.72%"
"10/12/2011","6,100.72","6,117.84","6,117.84","6,052.13","20.47M","-0.28%"
"10/11/2011","6,117.84","6,159.38","6,180.16","6,103.10","26.83M","-0.67%"
"10/10/2011","6,159.38","6,130.17","6,185.04","6,130.17","27.45M","0.48%"
"10/09/2011","6,130.17","6,095.21","6,195.67","6,082.22","35.12M","0.57%"
"10/08/2011","6,095.21","5,949.48","6,095.75","5,949.48","32.03M","2.45%"
"10/05/2011","5,949.48","5,916.03","5,989.47","5,916.03","24.58M","0.57%"
"10/04/2011","5,916.03","6,001.19","6,001.19","5,889.21","25.45M","-1.42%"
"10/03/2011","6,001.19","6,140.19","6,140.19","6,001.19","22.50M","-2.26%"
"10/02/2011","6,140.19","6,144.81","6,182.77","6,105.36","29.88M","-0.08%"
"10/01/2011","6,144.81","6,153.91","6,153.91","6,090.94","31.12M","-0.15%"
"09/28/2011","6,153.91","6,176.39","6,186.64","6,142.47","22.82M","-0.36%"
"09/27/2011","6,176.39","6,141.05","6,199.29","6,141.05","25.71M","0.58%"
"09/26/2011","6,141.05","6,138.10","6,154.66","6,052.42","28.62M","0.05%"
"09/25/2011","6,138.10","6,217.10","6,217.10","6,067.81","27.45M","-1.27%"
"09/24/2011","6,217.10","6,217.10","6,217.10","6,217.10","","0.00%"
"09/21/2011","6,217.10","6,210.61","6,228.18","6,177.25","25.00M","0.10%"
"09/20/2011","6,210.61","6,154.37","6,227.50","6,154.37","23.84M","0.91%"
"09/19/2011","6,154.37","6,197.30","6,197.30","6,142.63","17.53M","-0.69%"
"09/18/2011","6,197.30","6,245.88","6,247.33","6,183.29","20.10M","-0.78%"
"09/17/2011","6,245.88","6,081.79","6,250.44","6,081.79","37.41M","2.70%"
"09/14/2011","6,081.79","6,058.52","6,116.48","6,046.20","22.77M","0.38%"
"09/13/2011","6,058.52","6,019.78","6,115.03","6,019.78","23.69M","0.64%"
"09/12/2011","6,019.78","6,153.18","6,153.18","6,007.91","26.08M","-2.17%"
"09/11/2011","6,153.18","6,154.28","6,172.11","6,129.03","22.38M","-0.02%"
"09/10/2011","6,154.28","6,149.74","6,162.53","6,048.13","24.56M","0.07%"
"09/07/2011","6,149.74","6,038.34","6,151.83","6,038.34","27.54M","1.84%"
"09/06/2011","6,038.34","6,067.82","6,108.78","6,034.56","21.03M","-0.49%"
"09/05/2011","6,067.82","6,151.35","6,151.35","6,053.03","25.65M","-1.36%"
"09/04/2011","6,151.35","6,086.89","6,159.15","6,056.06","24.15M","1.06%"
"09/03/2011","6,086.89","5,917.17","6,112.07","5,917.17","26.28M","2.87%"
"08/28/2011","5,917.17","5,917.17","5,917.17","5,917.17","","0.00%"
"08/27/2011","5,917.17","5,917.17","5,917.17","5,917.17","","0.00%"
"08/24/2011","5,917.17","5,869.58","5,933.89","5,869.58","22.23M","0.81%"
"08/23/2011","5,869.58","5,904.47","5,923.10","5,862.74","20.95M","-0.59%"
"08/22/2011","5,904.47","5,915.18","5,958.79","5,829.29","30.28M","-0.18%"
"08/21/2011","5,915.18","5,927.94","5,973.43","5,910.93","18.02M","-0.22%"
"08/20/2011","5,927.94","6,163.68","6,163.68","5,858.74","29.14M","-3.82%"
"08/17/2011","6,163.68","6,092.55","6,170.94","6,076.52","16.57M","1.17%"
"08/16/2011","6,092.55","6,239.41","6,261.69","6,082.03","28.47M","-2.35%"
"08/15/2011","6,239.41","6,227.63","6,303.52","6,222.72","29.72M","0.19%"
"08/14/2011","6,227.63","6,272.84","6,292.54","6,219.78","28.28M","-0.72%"
"08/13/2011","6,272.84","6,133.80","6,291.03","6,133.80","30.29M","2.27%"
"08/10/2011","6,133.80","6,122.58","6,304.60","6,122.58","35.57M","0.18%"
"08/09/2011","6,122.58","6,187.86","6,187.86","5,848.28","48.16M","-1.05%"
"08/08/2011","6,187.86","6,223.93","6,292.36","6,122.75","31.19M","-0.58%"
"08/07/2011","6,223.93","6,240.33","6,325.78","6,164.02","36.21M","-0.26%"
"08/06/2011","6,240.33","6,685.88","6,685.88","6,145.75","77.03M","-6.66%"
"08/03/2011","6,685.88","6,717.62","6,717.62","6,601.78","16.44M","-0.47%"
"08/02/2011","6,717.62","6,794.62","6,794.62","6,695.43","13.72M","-1.13%"
"08/01/2011","6,794.62","6,646.49","6,794.62","6,646.49","23.29M","2.23%"
"07/31/2011","6,646.49","6,599.65","6,711.75","6,592.56","22.78M","0.71%"
"07/30/2011","6,599.65","6,705.82","6,705.82","6,512.94","26.32M","-1.58%"
"07/27/2011","6,705.82","6,767.93","6,769.41","6,693.72","19.48M","-0.92%"
"07/26/2011","6,767.93","6,794.35","6,794.35","6,729.11","12.39M","-0.39%"
"07/25/2011","6,794.35","6,862.36","6,862.36","6,776.40","17.98M","-0.99%"
"07/24/2011","6,862.36","6,849.86","6,896.48","6,820.82","18.80M","0.18%"
"07/23/2011","6,849.86","6,777.20","6,880.66","6,777.20","28.14M","1.07%"
"07/20/2011","6,777.20","6,687.55","6,798.00","6,687.55","33.35M","1.34%"
"07/19/2011","6,687.55","6,644.27","6,697.29","6,632.85","15.68M","0.65%"
"07/18/2011","6,644.27","6,659.59","6,659.59","6,564.29","20.31M","-0.23%"
"07/17/2011","6,659.59","6,758.83","6,804.49","6,631.97","29.10M","-1.47%"
"07/16/2011","6,758.83","6,763.55","6,777.23","6,705.92","19.34M","-0.07%"
"07/13/2011","6,763.55","6,760.03","6,797.62","6,726.28","20.09M","0.05%"
"07/12/2011","6,760.03","6,864.73","6,864.73","6,709.96","32.99M","-1.53%"
"07/11/2011","6,864.73","6,870.68","6,964.36","6,854.93","37.89M","-0.09%"
"07/10/2011","6,870.68","6,981.32","6,981.32","6,860.00","26.19M","-1.58%"
"07/09/2011","6,981.32","6,939.62","6,982.75","6,914.56","26.81M","0.60%"
"07/06/2011","6,939.62","6,959.57","6,976.12","6,918.16","22.73M","-0.29%"
"07/05/2011","6,959.57","6,973.05","6,991.01","6,949.67","20.89M","-0.19%"
"07/04/2011","6,973.05","7,013.29","7,013.29","6,956.43","24.96M","-0.57%"
"07/03/2011","7,013.29","7,007.01","7,023.75","6,965.92","33.33M","0.09%"
"07/02/2011","7,007.01","6,866.27","7,019.01","6,866.27","41.07M","2.05%"
"06/29/2011","6,866.27","6,800.05","6,882.02","6,800.05","29.16M","0.97%"
"06/28/2011","6,800.05","6,736.59","6,838.62","6,736.59","34.66M","0.94%"
"06/27/2011","6,736.59","6,727.25","6,757.09","6,714.09","22.75M","0.14%"
"06/26/2011","6,727.25","6,642.12","6,733.36","6,642.12","32.07M","1.28%"
"06/25/2011","6,642.12","6,643.56","6,643.56","6,525.74","19.83M","-0.02%"
"06/22/2011","6,643.56","6,662.09","6,721.47","6,631.05","19.85M","-0.28%"
"06/21/2011","6,662.09","6,555.02","6,688.76","6,555.02","30.07M","1.63%"
"06/20/2011","6,555.02","6,650.95","6,650.95","6,528.39","31.24M","-1.44%"
"06/19/2011","6,650.95","6,725.80","6,751.86","6,645.06","22.07M","-1.11%"
"06/18/2011","6,725.80","6,761.64","6,761.64","6,690.24","24.85M","-0.53%"
"06/15/2011","6,761.64","6,779.11","6,837.99","6,749.95","30.33M","-0.26%"
"06/14/2011","6,779.11","6,799.94","6,850.41","6,763.39","30.47M","-0.31%"
"06/13/2011","6,799.94","6,790.78","6,841.65","6,780.46","35.81M","0.13%"
"06/12/2011","6,790.78","6,744.99","6,790.78","6,722.90","39.02M","0.68%"
"06/11/2011","6,744.99","6,748.44","6,752.19","6,600.05","54.57M","-0.05%"
"06/08/2011","6,748.44","6,828.53","6,828.53","6,727.69","57.85M","-1.17%"
"06/07/2011","6,828.53","6,902.17","6,936.58","6,814.40","87.37M","-1.07%"
"06/06/2011","6,902.17","6,848.69","6,912.58","6,813.50","82.61M","0.78%"
"06/05/2011","6,848.69","6,804.76","6,848.69","6,767.88","74.98M","0.65%"
"06/04/2011","6,804.76","6,935.04","6,935.04","6,750.59","72.62M","-1.88%"
"06/01/2011","6,935.04","6,919.08","6,970.38","6,919.08","43.37M","0.23%"
"05/31/2011","6,919.08","6,910.75","6,950.01","6,899.09","54.65M","0.12%"
"05/30/2011","6,910.75","6,934.74","6,947.37","6,877.81","34.42M","-0.35%"
"05/29/2011","6,934.74","6,919.33","6,939.63","6,890.59","55.34M","0.22%"
"05/28/2011","6,919.33","6,882.27","6,981.90","6,882.27","50.24M","0.54%"
"05/25/2011","6,882.27","6,854.40","6,882.27","6,814.79","24.68M","0.41%"
"05/24/2011","6,854.40","6,836.95","6,880.39","6,825.99","25.72M","0.26%"
"05/23/2011","6,836.95","6,887.32","6,887.32","6,798.20","33.68M","-0.73%"
"05/22/2011","6,887.32","6,887.74","6,966.54","6,887.32","53.41M","-0.01%"
"05/21/2011","6,887.74","6,789.64","6,896.64","6,789.64","43.14M","1.44%"
"05/18/2011","6,789.64","6,736.87","6,806.02","6,736.87","34.71M","0.78%"
"05/17/2011","6,736.87","6,714.44","6,761.76","6,685.43","33.81M","0.33%"
"05/16/2011","6,714.44","6,805.89","6,812.73","6,698.24","31.58M","-1.34%"
"05/15/2011","6,805.89","6,848.93","6,882.14","6,805.89","30.62M","-0.63%"
"05/14/2011","6,848.93","6,898.36","6,898.36","6,819.16","30.14M","-0.72%"
"05/11/2011","6,898.36","6,911.97","6,928.62","6,885.15","31.24M","-0.20%"
"05/10/2011","6,911.97","6,888.89","6,944.59","6,888.89","37.30M","0.34%"
"05/09/2011","6,888.89","6,836.07","6,925.07","6,836.07","39.88M","0.77%"
"05/08/2011","6,836.07","6,779.83","6,836.07","6,728.24","36.08M","0.83%"
"05/07/2011","6,779.83","6,986.19","6,986.19","6,765.04","46.88M","-2.95%"
"05/04/2011","6,986.19","6,999.89","7,003.87","6,960.19","23.83M","-0.20%"
"05/03/2011","6,999.89","7,050.91","7,050.91","6,981.00","34.01M","-0.72%"
"05/02/2011","7,050.91","6,997.64","7,077.40","6,997.64","36.29M","0.76%"
"05/01/2011","6,997.64","7,036.17","7,036.17","6,958.60","34.67M","-0.55%"
"04/30/2011","7,036.17","7,052.71","7,122.03","7,024.86","51.51M","-0.23%"
"04/27/2011","7,052.71","6,983.97","7,075.96","6,983.97","62.66M","0.98%"
"04/26/2011","6,983.97","6,972.22","7,013.34","6,944.53","46.70M","0.17%"
"04/25/2011","6,972.22","6,897.74","6,981.44","6,877.06","67.18M","1.08%"
"04/24/2011","6,897.74","6,919.03","6,952.68","6,850.12","77.73M","-0.31%"
"04/23/2011","6,919.03","6,866.59","7,007.47","6,866.59","87.52M","0.76%"
"04/20/2011","6,866.59","6,737.90","6,882.81","6,702.72","48.42M","1.91%"
"04/19/2011","6,737.90","6,661.90","6,838.04","6,657.55","62.04M","1.14%"
"04/18/2011","6,661.90","6,690.95","6,736.45","6,625.59","41.57M","-0.43%"
"04/17/2011","6,690.95","6,814.85","6,814.85","6,645.57","42.83M","-1.82%"
"04/16/2011","6,814.85","6,802.77","6,852.24","6,770.38","39.55M","0.18%"
"04/13/2011","6,802.77","6,751.82","6,811.10","6,677.98","49.26M","0.75%"
"04/12/2011","6,751.82","6,800.05","6,806.89","6,737.42","30.11M","-0.71%"
"04/11/2011","6,800.05","6,781.43","6,839.01","6,769.02","43.40M","0.27%"
"04/10/2011","6,781.43","6,730.06","6,787.95","6,722.80","40.83M","0.76%"
"04/09/2011","6,730.06","6,722.19","6,809.01","6,722.19","44.69M","0.12%"
"04/06/2011","6,722.19","6,699.81","6,730.20","6,654.03","37.11M","0.33%"
"04/05/2011","6,699.81","6,743.84","6,800.74","6,676.34","50.60M","-0.65%"
"04/04/2011","6,743.84","6,759.99","6,766.83","6,680.93","40.04M","-0.24%"
"04/03/2011","6,759.99","6,757.10","6,786.52","6,726.39","40.99M","0.04%"
"04/02/2011","6,757.10","6,655.86","6,793.32","6,655.86","64.33M","1.52%"
"03/30/2011","6,655.86","6,557.50","6,657.76","6,541.25","60.21M","1.50%"
"03/29/2011","6,557.50","6,513.67","6,570.33","6,512.47","37.34M","0.67%"
"03/28/2011","6,513.67","6,536.54","6,569.61","6,498.02","34.58M","-0.35%"
"03/27/2011","6,536.54","6,545.60","6,582.43","6,524.92","50.64M","-0.14%"
"03/26/2011","6,545.60","6,389.22","6,551.96","6,389.22","60.85M","2.45%"
"03/23/2011","6,389.22","6,366.25","6,410.18","6,316.92","37.38M","0.36%"
"03/22/2011","6,366.25","6,390.53","6,450.16","6,359.19","35.72M","-0.38%"
"03/21/2011","6,390.53","6,368.54","6,423.37","6,334.60","47.25M","0.35%"
"03/20/2011","6,368.54","6,100.45","6,486.97","6,100.45","69.67M","4.39%"
"03/16/2011","6,100.45","6,002.42","6,162.16","6,002.42","72.49M","1.63%"
"03/15/2011","6,002.42","6,265.59","6,265.59","5,961.48","63.97M","-4.20%"
"03/14/2011","6,265.59","6,340.13","6,340.13","6,198.89","75.05M","-1.18%"
"03/13/2011","6,340.13","6,369.79","6,447.85","6,302.98","59.22M","-0.47%"
"03/12/2011","6,369.79","6,178.14","6,455.71","6,178.14","94.54M","3.10%"
"03/09/2011","6,178.14","6,131.15","6,226.66","6,125.11","51.55M","0.77%"
"03/08/2011","6,131.15","5,979.02","6,241.76","5,929.87","73.62M","2.54%"
"03/07/2011","5,979.02","5,759.11","5,982.10","5,662.03","72.52M","3.82%"
"03/06/2011","5,759.11","5,679.00","5,809.91","5,540.37","78.64M","1.41%"
"03/05/2011","5,679.00","5,232.88","5,712.48","5,232.88","80.92M","8.53%"
"03/02/2011","5,232.88","5,330.72","5,364.37","5,086.49","78.26M","-1.84%"
"03/01/2011","5,330.72","5,809.40","5,885.62","5,275.87","69.94M","-8.24%"
"02/28/2011","5,809.40","5,799.69","5,860.65","5,725.10","59.89M","0.17%"
"02/27/2011","5,799.69","6,080.21","6,157.06","5,779.66","54.03M","-4.61%"
"02/26/2011","6,080.21","6,080.21","6,080.21","6,080.21","","0.00%"
"02/23/2011","6,080.21","6,144.90","6,231.66","6,067.13","33.75M","-1.05%"
"02/22/2011","6,144.90","6,139.16","6,144.90","6,025.22","27.88M","0.09%"
"02/21/2011","6,139.16","6,172.55","6,210.58","6,075.97","28.46M","-0.54%"
"02/20/2011","6,172.55","6,251.21","6,290.64","6,155.11","31.85M","-1.26%"
"02/19/2011","6,251.21","6,371.03","6,371.03","6,110.07","42.95M","-1.88%"
"02/16/2011","6,371.03","6,517.71","6,517.71","6,348.85","39.19M","-2.25%"
"02/15/2011","6,517.71","6,527.34","6,549.55","6,493.56","31.99M","-0.15%"
"02/14/2011","6,527.34","6,522.84","6,541.96","6,471.95","27.61M","0.07%"
"02/13/2011","6,522.84","6,534.16","6,554.19","6,512.45","26.90M","-0.17%"
"02/12/2011","6,534.16","6,498.97","6,582.84","6,498.97","38.96M","0.54%"
"02/09/2011","6,498.97","6,472.89","6,508.07","6,469.81","26.20M","0.40%"
"02/08/2011","6,472.89","6,509.15","6,524.73","6,457.36","37.66M","-0.56%"
"02/07/2011","6,509.15","6,454.94","6,518.50","6,454.94","29.04M","0.84%"
"02/06/2011","6,454.94","6,383.42","6,465.36","6,383.42","34.85M","1.12%"
"02/05/2011","6,383.42","6,379.68","6,436.45","6,368.89","26.51M","0.06%"
"02/02/2011","6,379.68","6,148.21","6,381.28","6,148.21","48.22M","3.76%"
